budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_parsed,keywords_parsed,num_genres,num_keywords,original_language_index,features,success,rawPrediction,probability,prediction
10000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://theboymovie.tumblr.com/,321258.0,"""[{""""id"""": 236"," """"name"""": """"suicide""""}"," {""""id"""": 392",0,0.0," """"name"""": """"fire""""}"," {""""id"""": 1655"," """"name"""": """"country house""""}"," {""""id"""": 1879",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[10000000.0,-1.0,-1.0,321258.0])",0,"[17.682906135482963,2.31709386451704]","[0.8841453067741479,0.11585469322585198]",0.0
120000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.lifeofpimovie.com/,87827.0,"""[{""""id"""": 270"," """"name"""": """"ocean""""}"," {""""id"""": 2580",0,0.0," """"name"""": """"hindu""""}"," {""""id"""": 4809"," """"name"""": """"tiger""""}"," {""""id"""": 6150",0.0,0,,,-1,-1,9.0,"[120000000.0,-1.0,-1.0,9.0,87827.0,0.0,0.0,0.0]",0,"[19.169131148922215,0.830868851077787]","[0.9584565574461106,0.041543442553889344]",0.0
30000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://knockedupmovie.com/,4964.0,"""[{""""id"""": 567"," """"name"""": """"alcohol""""}"," {""""id"""": 2864",0,0.0," """"name"""": """"bed""""}"," {""""id"""": 3725"," """"name"""": """"pregnancy and birth""""}"," {""""id"""": 4313",0.0,0,,,-1,-1,2.0,"[30000000.0,-1.0,-1.0,2.0,4964.0,0.0,0.0,0.0]",0,"[17.465332754748115,2.534667245251886]","[0.8732666377374058,0.1267333622625943]",0.0
80000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.sonypictures.com/homevideo/swat/,9257.0,"""[{""""id"""": 2434"," """"name"""": """"liberation""""}"," {""""id"""": 3543",0,0.0," """"name"""": """"special unit""""}"," {""""id"""": 6110"," """"name"""": """"weapon""""}"," {""""id"""": 12670",0.0,0,,,-1,-1,5.0,"[80000000.0,-1.0,-1.0,5.0,9257.0,0.0,0.0,0.0]",0,"[18.432614467635425,1.567385532364576]","[0.9216307233817712,0.0783692766182288]",0.0
15000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",https://www.uphe.com/movies/the-wedding-date,6961,"""[{""""id"""": 818",0.0," {""""id"""": 6739"," """"name"""": """"callboy""""}"," {""""id"""": 13027",0,0.0," """"name"""": """"escort""""}"," {""""id"""": 156760"," """"name"""": """"fake boyfriend""""}"," {""""id"""": 187056",0.0,0,,,-1,-1,736.0,"(8,[0,1,2,3],[15000000.0,-1.0,-1.0,736.0])",0,"[17.695235888349846,2.3047641116501545]","[0.8847617944174923,0.11523820558250772]",0.0
0,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53",0.0,http://www.sonyclassics.com/jindabyne/,4657,"""[{""""id"""": 1415",0,0.0," """"name"""": """"fishing""""}"," {""""id"""": 3230"," """"name"""": """"male friendship""""}"," {""""id"""": 5657",0.0,0,,,-1,-1,8.0,"(8,[1,2,3],[-1.0,-1.0,8.0])",0,"[16.70324488347456,3.2967551165254383]","[0.8351622441737281,0.16483775582627191]",0.0
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80",0.0,https://www.miramax.com/movie/the-yards,19457,"""[{""""id"""": 417",0,0.0," """"name"""": """"subway""""}"," {""""id"""": 12347"," """"name"""": """"infiltration""""}"," {""""id"""": 15009",0.0,0,,,-1,-1,0.0,"(8,[1,2],[-1.0,-1.0])",0,"[16.70324488347456,3.2967551165254383]","[0.8351622441737281,0.16483775582627191]",0.0
32000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://www.enterthesourcecode.com/,45612.0,"""[{""""id"""": 258"," """"name"""": """"bomb""""}"," {""""id"""": 1284",0,0.0," """"name"""": """"fantasy""""}"," {""""id"""": 2532"," """"name"""": """"bomber""""}"," {""""id"""": 3301",0.0,0,,,-1,-1,8.0,"[32000000.0,-1.0,-1.0,8.0,45612.0,0.0,0.0,0.0]",0,"[17.596567278978746,2.403432721021253]","[0.8798283639489373,0.12017163605106265]",0.0
1000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}]""",http://www.theofficialjohncarpenter.com/the-fog/,790,"""[{""""id"""": 530"," """"name"""": """"prophecy""""}"," {""""id"""": 658",0.0," {""""id"""": 966"," """"name"""": """"beach""""}"," {""""id"""": 1321",0,0.0," """"name"""": """"small town""""}"," {""""id"""": 1829"," """"name"""": """"beheading""""}"," {""""id"""": 1938",0.0,0,,,-1,-1,164.0,"(8,[0,1,2,3],[1000000.0,-1.0,-1.0,164.0])",0,"[18.873517215390123,1.1264827846098782]","[0.9436758607695062,0.05632413923049391]",0.0
175000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878",0.0,http://www.gijoemovie.com/,14869,"""[{""""id"""": 949",0,0.0," """"name"""": """"secret""""}"," {""""id"""": 1562"," """"name"""": """"hostage""""}"," {""""id"""": 1576",0.0,0,,,-1,-1,0.0,"(8,[0,1,2],[175000000.0,-1.0,-1.0])",0,"[17.60927957620659,2.39072042379341]","[0.8804639788103295,0.11953602118967051]",0.0
20000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://amostviolentyear.com/,241239.0,"""[{""""id"""": 417"," """"name"""": """"corruption""""}"," {""""id"""": 592",0,0.0," """"name"""": """"winter""""}"," {""""id"""": 2355"," """"name"""": """"american dream""""}"," {""""id"""": 2356",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[20000000.0,-1.0,-1.0,241239.0])",0,"[17.761120516664462,2.2388794833355377]","[0.8880560258332231,0.11194397416677689]",0.0
40000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}]""",http://www.sonypictures.com/homevideo/marieantoinette/index.html,1887,"""[{""""id"""": 54612",0.0," {""""id"""": 159431"," """"name"""": """"voice over""""}"," {""""id"""": 170339",0,0.0," """"name"""": """"theatre audience""""}"," {""""id"""": 180052"," """"name"""": """"bride and groom""""}"," {""""id"""": 180059",0.0,0,,,-1,-1,587.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,587.0])",0,"[19.040053696401618,0.959946303598382]","[0.9520026848200809,0.0479973151799191]",0.0
74000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35",0.0,http://www.minionsmovie.com/,211672,"""[{""""id"""": 3487",0,0.0," """"name"""": """"aftercreditsstinger""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}"," {""""id"""": 189481",0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[74000000.0,-1.0,-1.0,7.0])",0,"[17.564216688912452,2.435783311087546]","[0.8782108344456226,0.12178916555437731]",0.0
0,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.sttriniansmovie.co.uk/,10748.0,"""[{""""id"""": 1577"," """"name"""": """"solidarity""""}"," {""""id"""": 1585",0,0.0," """"name"""": """"exhibit""""}"," {""""id"""": 4344"," """"name"""": """"musical""""}"," {""""id"""": 4358",0.0,0,,,-1,-1,1.0,"(8,[1,2,3,4],[-1.0,-1.0,1.0,10748.0])",0,"[17.303623776615996,2.6963762233840023]","[0.8651811888307999,0.1348188111692001]",0.0
30000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://alexandemmamovie.warnerbros.com/,17813,"""[{""""id"""": 395",0.0," {""""id"""": 572"," """"name"""": """"sex""""}"," {""""id"""": 585",0,0.0," """"name"""": """"based on novel""""}"," {""""id"""": 2016"," """"name"""": """"vandalism""""}"," {""""id"""": 2251",0.0,0,,,-1,-1,213.0,"(8,[0,1,2,3],[30000000.0,-1.0,-1.0,213.0])",0,"[18.558996953100067,1.4410030468999313]","[0.9279498476550033,0.07205015234499657]",0.0
50000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80",0.0,http://www.driveangry3d.com/,47327,"""[{""""id"""": 4479",0,0.0," """"name"""": """"car explosion""""}"," {""""id"""": 159631"," """"name"""": """"premarital sex""""}"," {""""id"""": 163055",0.0,0,,,-1,-1,9.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,9.0])",0,"[19.22329616562693,0.7767038343730683]","[0.9611648082813465,0.03883519171865342]",0.0
0,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.itsawonderfulafterlife.com/,42057,"""[{""""id"""": 212",0.0," {""""id"""": 958"," """"name"""": """"indian lead""""}"," {""""id"""": 9826",0,0.0," """"name"""": """"matchmaking""""}"," {""""id"""": 162846"," """"name"""": """"ghost""""}"," {""""id"""": 187056",0.0,0,,,-1,-1,454.0,"(8,[1,2,3],[-1.0,-1.0,454.0])",0,"[18.805653892916848,1.1943461070831527]","[0.9402826946458424,0.05971730535415763]",0.0
14000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.thepossessionmovie.com/,77883,[],0.0,The Possession,"A young girl buys an antique box at a yard sale, unaware that inside the collectible lives a malicious ancient spirit. The girl's father teams with his ex-wife to find a way to end the curse upon their child.",21.680424,0,0.0," {""""name"""": """"North Box Productions"""""," """"id"""": 22637}]""","""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}",0.0,0,,,-1,-1,652.0,"(8,[0,1,2,3],[14000000.0,-1.0,-1.0,652.0])",0,"[18.339487743456576,1.6605122565434232]","[0.9169743871728289,0.08302561282717116]",0.0
40000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://gothikamovie.warnerbros.com/,4970,"""[{""""id"""": 1453",0.0," {""""id"""": 11857"," """"name"""": """"mental institution""""}"," {""""id"""": 14781",0,0.0," """"name"""": """"trust""""}"," {""""id"""": 14783"," """"name"""": """"false accusations""""}"," {""""id"""": 14784",0.0,0,,,-1,-1,249.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,249.0])",0,"[18.108887583331644,1.891112416668357]","[0.9054443791665822,0.09455562083341786]",0.0
165000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 28",0.0," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://movies.disney.com/big-hero-6,177572,0.0," """"name"""": """"brother brother relationship""""}"," {""""id"""": 1701"," """"name"""": """"hero""""}"," {""""id"""": 2276",0.0,0,,,-1,-1,11.0,"(8,[0,1,2,3],[165000000.0,-1.0,-1.0,11.0])",0,"[19.454639580401942,0.5453604195980603]","[0.9727319790200969,0.027268020979903006]",0.0
17000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://disneydvd.disney.go.com/the-lizzie-mcguire-movie.html,18736,[],0.0,The Lizzie McGuire Movie,"Lizzie McGuire has graduated from middle school and takes a trip to Rome, Italy.",11.927667,0,0.0," {""""name"""": """"Teen Life Productions"""""," """"id"""": 89603}]""","""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}]""",0.0,55534455,,,-1,-1,233.0,"[17000000.0,-1.0,-1.0,233.0,0.0,0.0,0.0,55534455.0]",0,"[17.417205446367056,2.5827945536329446]","[0.8708602723183528,0.12913972768164722]",0.0
9500000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://www.mgm.com/view/movie/2347/You-Only-Live-Twice/,667.0,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 233",0,0.0," """"name"""": """"england""""}"," {""""id"""": 441"," """"name"""": """"assassination""""}"," {""""id"""": 720",0.0,0,,,-1,-1,7.0,"[9500000.0,-1.0,-1.0,7.0,667.0,0.0,0.0,0.0]",0,"[17.574496096043287,2.425503903956712]","[0.8787248048021643,0.12127519519783561]",0.0
16000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/sideways/,9675.0,"""[{""""id"""": 387"," """"name"""": """"california""""}"," {""""id"""": 2702",0,0.0," """"name"""": """"oscar award""""}"," {""""id"""": 6563"," """"name"""": """"wine""""}"," {""""id"""": 8070",0.0,0,,,-1,-1,4.0,"[16000000.0,-1.0,-1.0,4.0,9675.0,0.0,0.0,0.0]",0,"[17.511773610239345,2.4882263897606536]","[0.8755886805119673,0.12441131948803268]",0.0
37000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}]""",http://whatdoyoubelieve.warnerbros.com/,48171.0,"""[{""""id"""": 716"," """"name"""": """"vatican""""}"," {""""id"""": 8608",0,0.0," """"name"""": """"hospital""""}"," {""""id"""": 17986"," """"name"""": """"miscarriage""""}"," {""""id"""": 159940",0.0,0,,,-1,-1,15.0,"[37000000.0,-1.0,-1.0,15.0,48171.0,0.0,0.0,0.0]",0,"[19.750181019545646,0.24981898045435352]","[0.9875090509772824,0.012490949022717676]",0.0
47000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://finaldestinationmovie.warnerbros.com/index.html,55779,"""[{""""id"""": 10170",0.0," {""""id"""": 14540"," """"name"""": """"death by accident""""}"," {""""id"""": 14541",0,0.0," """"name"""": """"end is here""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}"," {""""id"""": 209714",0.0,0,,,-1,-1,242.0,"(8,[0,1,2,3],[47000000.0,-1.0,-1.0,242.0])",0,"[18.813244654622743,1.1867553453772592]","[0.9406622327311369,0.05933776726886295]",0.0
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.moneyball-movie.com/,60308,"""[{""""id"""": 240"," """"name"""": """"underdog""""}"," {""""id"""": 818",0.0," {""""id"""": 1480"," """"name"""": """"baseball""""}"," {""""id"""": 4298",0,0.0," """"name"""": """"sport""""}"," {""""id"""": 9104"," """"name"""": """"partner""""}"," {""""id"""": 41153",0.0,0,,,-1,-1,44.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,44.0])",0,"[19.62381757081193,0.37618242918807115]","[0.9811908785405965,0.01880912145940356]",0.0
95000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 18",0.0,http://movies.disney.com/cinderella,150689,"""[{""""id"""": 995",0,0.0," """"name"""": """"magic""""}"," {""""id"""": 3071"," """"name"""": """"prince""""}"," {""""id"""": 3205",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[95000000.0,-1.0,-1.0,3.0])",0,"[17.915320633766395,2.0846793662336016]","[0.8957660316883199,0.1042339683116801]",0.0
40000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.sonypictures.com/movies/afewgoodmen/,881,"""[{""""id"""": 236"," """"name"""": """"suicide""""}"," {""""id"""": 240",0.0," {""""id"""": 2619"," """"name"""": """"suspicion of murder""""}"," {""""id"""": 3012",0,0.0," """"name"""": """"navy""""}"," {""""id"""": 3703"," """"name"""": """"law""""}"," {""""id"""": 3737",0.0,0,,,-1,-1,33.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,33.0])",0,"[19.62381757081193,0.37618242918807115]","[0.9811908785405965,0.01880912145940356]",0.0
68490000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://themonkeykingmovie.com,381902.0,"""[{""""id"""": 207411"," """"name"""": """"monkey king""""}]""",zh,0,0.0,4.72629,"""[{""""name"""": """"Filmko Pictures"""""," """"id"""": 9175}]""","""[{""""iso_3166_1"""": """"HK""""",0.0,0,,,-1,-1,10.0,"[68490000.0,-1.0,-1.0,10.0,381902.0,0.0,0.0,0.0]",0,"[17.95199177599612,2.048008224003882]","[0.8975995887998058,0.10240041120019408]",0.0
175000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 12",0.0,http://disney.go.com/disneypictures/up/,14160,"""[{""""id"""": 965",0,0.0," """"name"""": """"central and south america""""}"," {""""id"""": 9903"," """"name"""": """"balloon""""}"," {""""id"""": 10336",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[175000000.0,-1.0,-1.0,3.0])",0,"[17.904418465095475,2.0955815349045213]","[0.8952209232547739,0.10477907674522609]",0.0
185000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.startrekmovie.com/,188927.0,"""[{""""id"""": 9663"," """"name"""": """"sequel""""}"," {""""id"""": 9743",0,0.0," """"name"""": """"hatred""""}"," {""""id"""": 161176"," """"name"""": """"space opera""""}]""",en,0.0,0,,,-1,-1,1.0,"[185000000.0,-1.0,-1.0,1.0,188927.0,0.0,0.0,0.0]",0,"[18.111453083558267,1.8885469164417372]","[0.9055726541779132,0.09442734582208684]",0.0
35000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://movies.disney.com/the-country-bears,18357.0,"""[{""""id"""": 2526"," """"name"""": """"human animal relationship""""}"," {""""id"""": 4344",0,0.0," """"name"""": """"clowning""""}"," {""""id"""": 10468"," """"name"""": """"bear""""}"," {""""id"""": 11514",0.0,0,,,-1,-1,3.0,"[35000000.0,-1.0,-1.0,3.0,18357.0,0.0,0.0,0.0]",0,"[17.75424753229463,2.2457524677053677]","[0.8877123766147316,0.11228762338526839]",0.0
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://flashofgenius.net/,14914,"""[{""""id"""": 5565"," """"name"""": """"biography""""}]""",en,0.0,"In this David vs. Goliath drama based on a true story, college professor Robert Kearns (Greg Kinnear) goes up against the giants of the auto industry when they fail to give him credit for inventing intermittent windshield wipers. Kearns doggedly pursues recognition for his invention, as well as the much-deserved financial rewards for the sake of his wife (Lauren Graham) and six kids.",3.350297,"""[{""""name"""": """"Universal Pictures""""",0,0.0," """"id"""": 158}"," {""""name"""": """"Strike Entertainment"""""," """"id"""": 655}"," {""""name"""": """"Intermittent Productions""""",0.0,0,,,-1,-1,29.0,"(8,[1,2,3],[-1.0,-1.0,29.0])",0,"[19.56586802724915,0.43413197275085064]","[0.9782934013624575,0.021706598637542533]",0.0
15000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/slumdogmillionaire,12405,"""[{""""id"""": 100",0.0," {""""id"""": 958"," """"name"""": """"indian lead""""}"," {""""id"""": 1332",0,0.0," """"name"""": """"suspicion""""}"," {""""id"""": 4325"," """"name"""": """"game show""""}"," {""""id"""": 13014",0.0,0,,,-1,-1,418.0,"(8,[0,1,2,3],[15000000.0,-1.0,-1.0,418.0])",0,"[18.782351647335428,1.2176483526645747]","[0.9391175823667712,0.06088241763322873]",0.0
12000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 10749",0.0,http://www.wkw2046.com/,844,"""[{""""id"""": 460",0,0.0," """"name"""": """"hotel""""}"," {""""id"""": 725"," """"name"""": """"lovesickness""""}"," {""""id"""": 738",0.0,0,,,-1,-1,1.0,"(8,[0,1,2,3],[12000000.0,-1.0,-1.0,1.0])",0,"[17.118252746416584,2.8817472535834154]","[0.8559126373208292,0.14408736267917077]",0.0
110000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/2029/Tomorrow-Never-Dies/,714.0,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 392",0,0.0," """"name"""": """"spy""""}"," {""""id"""": 478"," """"name"""": """"china""""}"," {""""id"""": 1774",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[110000000.0,-1.0,-1.0,714.0])",0,"[18.09883302699837,1.9011669730016265]","[0.9049416513499187,0.09505834865008134]",0.0
60000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://contagionmovie.warnerbros.com/,39538.0,"""[{""""id"""": 83"," """"name"""": """"saving the world""""}"," {""""id"""": 2766",0,0.0," """"name"""": """"infection""""}"," {""""id"""": 6564"," """"name"""": """"terminal illness""""}"," {""""id"""": 6898",0.0,0,,,-1,-1,1.0,"[60000000.0,-1.0,-1.0,1.0,39538.0,0.0,0.0,0.0]",0,"[17.692469599241864,2.3075304007581368]","[0.8846234799620932,0.11537652003790684]",0.0
100000000,"""[{""""id"""": 10752"," """"name"""": """"War""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.greenzonemovie.com/,22972,0.0," """"name"""": """"weapon of mass destruction""""}"," {""""id"""": 41178"," """"name"""": """"baghdad""""}"," {""""id"""": 41179",0.0,0,,,-1,-1,7.0,"(8,[0,1,2,3],[100000000.0,-1.0,-1.0,7.0])",0,"[17.38941251410828,2.610587485891721]","[0.869470625705414,0.13052937429458605]",0.0
150000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}]""",http://www.madagascar-themovie.com,10527,"""[{""""id"""": 409",0.0," {""""id"""": 931"," """"name"""": """"jealousy""""}"," {""""id"""": 1691",0,0.0," """"name"""": """"hunger""""}"," {""""id"""": 2043"," """"name"""": """"lion""""}"," {""""id"""": 2172",0.0,0,,,-1,-1,489.0,"(8,[0,1,2,3],[150000000.0,-1.0,-1.0,489.0])",0,"[18.65132256670669,1.3486774332933102]","[0.9325661283353345,0.06743387166466551]",0.0
20000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://www.letmein-movie.com,41402.0,"""[{""""id"""": 3133"," """"name"""": """"vampire""""}"," {""""id"""": 9668",0,0.0," """"name"""": """"remake""""}"," {""""id"""": 10624"," """"name"""": """"bully""""}"," {""""id"""": 11336",0.0,0,,,-1,-1,8.0,"[20000000.0,-1.0,-1.0,8.0,41402.0,0.0,0.0,0.0]",0,"[17.511773610239345,2.4882263897606536]","[0.8755886805119673,0.12441131948803268]",0.0
85000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.fox.co.uk/jumper,8247.0,"""[{""""id"""": 704"," """"name"""": """"adolescence""""}"," {""""id"""": 818",0,0.0," """"name"""": """"loss of child""""}"," {""""id"""": 1721"," """"name"""": """"fight""""}"," {""""id"""": 3713",0.0,0,,,-1,-1,1.0,"[85000000.0,-1.0,-1.0,1.0,8247.0,0.0,0.0,0.0]",0,"[18.17410249526395,1.825897504736049]","[0.9087051247631975,0.09129487523680246]",0.0
13000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.foxsearchlight.com/blackswan/,44214,"""[{""""id"""": 246",0.0," {""""id"""": 271"," """"name"""": """"competition""""}"," {""""id"""": 572",0,0.0," """"name"""": """"dancer""""}"," {""""id"""": 1523"," """"name"""": """"obsession""""}"," {""""id"""": 2340",0.0,0,,,-1,-1,411.0,"(8,[0,1,2,3],[13000000.0,-1.0,-1.0,411.0])",0,"[17.92906788956424,2.070932110435759]","[0.896453394478212,0.10354660552178796]",0.0
30000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80",0.0,http://www.thenextthreedaysmovie.com/index.html,43539,"""[{""""id"""": 2620",0,0.0," """"name"""": """"passport""""}"," {""""id"""": 41379"," """"name"""": """"argument""""}"," {""""id"""": 154879",0.0,0,,,-1,-1,0.0,"(8,[0,1,2],[30000000.0,-1.0,-1.0])",0,"[16.907907526267095,3.0920924737329036]","[0.8453953763133548,0.15460462368664518]",0.0
70000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35",0.0," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://www.sonypictures.com/movies/planet51/,16866,0.0," """"name"""": """"flying saucer""""}"," {""""id"""": 4862"," """"name"""": """"alien life-form""""}"," {""""id"""": 9831",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[70000000.0,-1.0,-1.0,3.0])",0,"[16.93172247643579,3.068277523564208]","[0.8465861238217895,0.1534138761782104]",0.0
