budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,genres_parsed,keywords_parsed,num_genres,num_keywords,original_language_index,features,success,prediction
35000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 10749",0.0,http://thefountainmovie.warnerbros.com/,1381,"""[{""""id"""": 879",0,0.0," """"name"""": """"operation""""}"," {""""id"""": 2011"," """"name"""": """"queen""""}"," {""""id"""": 2038",0.0,0,,,-1,-1,1.0,"(8,[0,1,2,3],[35000000.0,-1.0,-1.0,1.0])",0,456.1652948107514
35000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.theback-upplan.com/,34806,"""[{""""id"""": 5091",0.0," {""""id"""": 5098"," """"name"""": """"sperm bank""""}"," {""""id"""": 9799",0,0.0," """"name"""": """"male female relationship""""}"," {""""id"""": 13005"," """"name"""": """"doctor""""}"," {""""id"""": 13149",0.0,0,,,-1,-1,623.0,"(8,[0,1,2,3],[35000000.0,-1.0,-1.0,623.0])",0,69288.32680506993
35000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.nannymcphee.co.uk/,35019,"""[{""""id"""": 2341",0.0," {""""id"""": 2486"," """"name"""": """"fantasy""""}"," {""""id"""": 10103",0,0.0," """"name"""": """"aftercreditsstinger""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}"," {""""id"""": 187056",0.0,0,,,-1,-1,513.0,"(8,[0,1,2,3],[35000000.0,-1.0,-1.0,513.0])",0,69288.32680506993
35000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 10402",0.0," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://disney.go.com/disneypictures/hannahmontanamovie/,18126,0.0," """"name"""": """"double life""""}"," {""""id"""": 3490"," """"name"""": """"pop star""""}"," {""""id"""": 4344",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[35000000.0,-1.0,-1.0,3.0])",0,3888.265293808088
35000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.identitythiefmovie.com,109431,[],0.0,Identity Thief,"When a mild-mannered businessman learns his identity has been stolen, he hits the road in an attempt to foil the thief -- a trip that puts him in the path of a deceptively harmless-looking woman.",34.005726,0,0.0," {""""name"""": """"Aggregate Films"""""," """"id"""": 37361}"," {""""name"""": """"DumbDumb"""""," """"id"""": 37362}]""",0.0,0,,,-1,-1,441.0,"(8,[0,1,2,3],[35000000.0,-1.0,-1.0,441.0])",0,69288.32680506993
35000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.wanderlust-movie.com/Wanderlust/home.html,50647,"""[{""""id"""": 458"," """"name"""": """"hippie""""}"," {""""id"""": 2412",0.0," {""""id"""": 10031"," """"name"""": """"nudism""""}"," {""""id"""": 13100",0,0.0," """"name"""": """"aftercreditsstinger""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0.0,0,,,-1,-1,160.0,"(8,[0,1,2,3],[35000000.0,-1.0,-1.0,160.0])",0,69288.32680506993
36000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.seewinter.com/,227735,"""[{""""id"""": 630",0.0," {""""id"""": 2269"," """"name"""": """"aquarium""""}"," {""""id"""": 15058",0,0.0,Dolphin Tale 2,The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,6.967857,"""[{""""name"""": """"Alcon Entertainment""""",0.0,0,,,-1,-1,564.0,"(8,[0,1,2,3],[36000000.0,-1.0,-1.0,564.0])",0,69288.32680506993
36000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://hallpassmovie.warnerbros.com/,48988,"""[{""""id"""": 1157"," """"name"""": """"wife husband relationship""""}"," {""""id"""": 5779",0.0," {""""id"""": 6038"," """"name"""": """"marriage""""}"," {""""id"""": 6089",0,0.0," """"name"""": """"friends""""}]""",en,Hall Pass,"""When best buds Rick and Fred begin to show signs of restlessness at home, their wives take a bold approach to revitalize their marriages: they grant the guys a """"hall pass""""",0.0,0,,,-1,-1,22.0,"(8,[0,1,2,3],[36000000.0,-1.0,-1.0,22.0])",0,24239.970419846413
37000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://www.spacechimpspower.com/,11802,"""[{""""id"""": 1826",0.0," {""""id"""": 2552"," """"name"""": """"chimp""""}"," {""""id"""": 9882",0,0.0," """"name"""": """"aftercreditsstinger""""}]""",en,Space Chimps,"Circus monkey Ham III works in a circus where he's regularly shot from a canon but he still lives in the shadow of his father's legacy. A natural born rebel against authority, Ham III is initially reluctant to go on a dangerous space mission to rescue a lost space probe, but away he goes, for lots of RIGHT STUFF-style astro-training alongside two highly prepared chimps, Luna and Titan.",6.293217,0,,,-1,-1,610.0,"[37000000.0,-1.0,-1.0,610.0,0.0,0.0,6.293217182159424,0.0]",0,36843.582916666666
38000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",https://www.facebook.com/5thWaveMovie/,299687,"""[{""""id"""": 818",0.0," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 9951",0,0.0," """"name"""": """"alien invasion""""}"," {""""id"""": 207569"," """"name"""": """"human subjugation""""}"," {""""id"""": 215299",0.0,0,,,-1,-1,720.0,"(8,[0,1,2,3],[38000000.0,-1.0,-1.0,720.0])",0,69288.32680506993
40000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://wwws.warnerbros.de/thelakehouse/,2044.0,"""[{""""id"""": 520"," """"name"""": """"chicago""""}"," {""""id"""": 1731",0,0.0," """"name"""": """"architect""""}"," {""""id"""": 2964"," """"name"""": """"future""""}"," {""""id"""": 3667",0.0,0,,,-1,-1,8.0,"[40000000.0,-1.0,-1.0,8.0,2044.0,0.0,0.0,0.0]",0,76.69558937110342
40000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.julieandjulia.com/,24803,"""[{""""id"""": 1918",0.0," {""""id"""": 3096"," """"name"""": """"book""""}"," {""""id"""": 6808",0,0.0," """"name"""": """"blog""""}"," {""""id"""": 41607"," """"name"""": """"recipe""""}"," {""""id"""": 187056",0.0,0,,,-1,-1,458.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,458.0])",0,84447.88916340326
40000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35",0.0," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 10751",0,0.0,20542,[],en,Delgo,0.0,4,,,-1,-1,11.0,"[40000000.0,-1.0,-1.0,11.0,0.0,0.0,0.0,4.0]",0,35318.58039999735
40000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://www.scream-4.com/,41446,"""[{""""id"""": 798",0.0," {""""id"""": 3096"," """"name"""": """"book""""}"," {""""id"""": 4728",0,0.0," """"name"""": """"horror""""}"," {""""id"""": 10084"," """"name"""": """"rescue""""}"," {""""id"""": 10818",0.0,0,,,-1,-1,561.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,561.0])",0,84447.88916340326
40000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}]""",http://www.thereapingmovie.com,1683,"""[{""""id"""": 1261"," """"name"""": """"river""""}"," {""""id"""": 2618",0.0," {""""id"""": 3036"," """"name"""": """"bible""""}"," {""""id"""": 3134",0,0.0," """"name"""": """"frog""""}"," {""""id"""": 5705"," """"name"""": """"grasshopper""""}"," {""""id"""": 6150",0.0,0,,,-1,-1,75.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,75.0])",0,84447.88916340326
40000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.intimemovie.com/,49530.0,"""[{""""id"""": 974"," """"name"""": """"bank""""}"," {""""id"""": 2964",0,0.0," """"name"""": """"time""""}"," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 4776",0.0,0,,,-1,-1,1.0,"[40000000.0,-1.0,-1.0,1.0,49530.0,0.0,0.0,0.0]",0,78.93517083588392
40000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.thebountyhunter-movie.net/,27573,"""[{""""id"""": 801"," """"name"""": """"bounty hunter""""}"," {""""id"""": 163758",0.0,en,The Bounty Hunter,"Milo Boyd is a bounty hunter whose latest gig is rather satisfying, as he finds out that the bail-skipper he must chase down is his own ex-wife, Nicole -- but she has no intention of getting nabbed without a fight. Complicating matters, Nicole's wannabe-boyfriend, Stewart, joins the chase.",33,0.0," """"id"""": 5}"," {""""name"""": """"Original Film"""""," """"id"""": 333}"," {""""name"""": """"Relativity Media""""",0.0,0,,,-1,-1,53.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,53.0])",0,46173.28595968966
40000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.theofficialjohncarpenter.com/memoirs-of-an-invisible-man/,2687.0,"""[{""""id"""": 160130"," """"name"""": """"invisible man""""}]""",en,0,0.0,7.222985,"""[{""""name"""": """"Regency Enterprises"""""," """"id"""": 508}"," {""""name"""": """"Alcor Films""""",0.0,0,,,-1,-1,1.0,"[40000000.0,-1.0,-1.0,1.0,2687.0,0.0,0.0,0.0]",0,78.93517083588392
40000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.drillbittaylor.com/,8457,"""[{""""id"""": 378"," """"name"""": """"prison""""}"," {""""id"""": 931",0.0," {""""id"""": 960"," """"name"""": """"homeless person""""}"," {""""id"""": 966",0,0.0," """"name"""": """"parents kids relationship""""}"," {""""id"""": 1721"," """"name"""": """"fight""""}"," {""""id"""": 3088",0.0,0,,,-1,-1,27.0,"(8,[0,1,2,3],[40000000.0,-1.0,-1.0,27.0])",0,28132.432027311694
41000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://movies.uip.de/8mile/,65,"""[{""""id"""": 30"," """"name"""": """"individual""""}"," {""""id"""": 542",0.0," {""""id"""": 704"," """"name"""": """"adolescence""""}"," {""""id"""": 897",0,0.0," """"name"""": """"hip-hop""""}"," {""""id"""": 899"," """"name"""": """"rhyme battle""""}"," {""""id"""": 900",0.0,0,,,-1,-1,47.0,"(8,[0,1,2,3],[41000000.0,-1.0,-1.0,47.0])",0,56442.100384428995
42000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.alongcamepolly.com/,5966,"""[{""""id"""": 966",0.0," {""""id"""": 2676"," """"name"""": """"honeymoon""""}"," {""""id"""": 3582",0,0.0," """"name"""": """"chance""""}"," {""""id"""": 4999"," """"name"""": """"risk""""}"," {""""id"""": 6192",0.0,0,,,-1,-1,328.0,"(8,[0,1,2,3],[42000000.0,-1.0,-1.0,328.0])",0,103692.11309646207
45000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.bangkokdangerousmovie.net/,13184.0,"""[{""""id"""": 782"," """"name"""": """"assassin""""}"," {""""id"""": 1293",0,0.0," """"name"""": """"gun""""}"," {""""id"""": 1635"," """"name"""": """"deaf-mute""""}"," {""""id"""": 2708",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[45000000.0,-1.0,-1.0,13184.0])",0,85.27768462627004
45000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.johnnyenglishreborn.com/,58233,0.0," """"name"""": """"buddhist monk""""}"," {""""id"""": 1918"," """"name"""": """"cooking""""}"," {""""id"""": 2569",0.0,0,,,-1,-1,9.0,"(8,[0,1,2,3],[45000000.0,-1.0,-1.0,9.0])",0,15408.485039460827
45000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.savagesfilm.com/,82525.0,"""[{""""id"""": 4129"," """"name"""": """"widow""""}"," {""""id"""": 34061",0,0.0," """"name"""": """"eye gouging""""}"," {""""id"""": 156805"," """"name"""": """"dea agent""""}"," {""""id"""": 167536",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[45000000.0,-1.0,-1.0,82525.0])",0,85.27768462627004
47000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 37"," """"name"""": """"Western""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 14",0.0," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://jonah-hex.warnerbros.com/,20533,0.0," """"name"""": """"gunslinger""""}"," {""""id"""": 279"," """"name"""": """"usa""""}"," {""""id"""": 849",0.0,0,,,-1,-1,2.0,"(8,[0,1,2,3],[47000000.0,-1.0,-1.0,2.0])",0,11471.624952142194
50000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.themarmadukemovie.com/,38579,[],0.0,Marmaduke,"When Phil and Debbie Winslow relocate from their native Kansas to the sunny climes of Orange County, their big-hearted, havoc-wreaking Great Dane gets a taste of the dog's life, California-style.",12.25622,0,0.0,"""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}]""",2010-06-04,83761844,87.0,0,,,-1,-1,643.0,"[50000000.0,-1.0,-1.0,643.0,0.0,0.0,87.0,0.0]",0,67056.15703095238
50000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.sonypictures.com/movies/theinternational/site/,4959.0,"""[{""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,0,0.0,13.391833,"""[{""""name"""": """"Studio Babelsberg"""""," """"id"""": 264}"," {""""name"""": """"Atlas Entertainment""""",0.0,0,,,-1,-1,5.0,"[50000000.0,-1.0,-1.0,5.0,4959.0,0.0,0.0,0.0]",0,66.84921949451227
50000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 53",0.0,http://www.theofficialjohncarpenter.com/escape-from-la/,10061,"""[{""""id"""": 378",0,0.0," """"name"""": """"usa president""""}"," {""""id"""": 3521"," """"name"""": """"earthquake""""}"," {""""id"""": 4565",0.0,0,,,-1,-1,1.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,1.0])",0,1140.9765259638057
50000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://www.tedisreal.com/,72105,"""[{""""id"""": 6054",0.0," {""""id"""": 9673"," """"name"""": """"love""""}"," {""""id"""": 158162",0,0.0," """"name"""": """"toy comes to life""""}"," {""""id"""": 187084"," """"name"""": """"wishes come true""""}]""",en,0.0,0,,,-1,-1,620.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,620.0])",0,103692.11309646207
50000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://daddyshomemovie.tumblr.com/,274167,"""[{""""id"""": 230024"," """"name"""": """"daddys home""""}]""",en,0.0,"The story of a mild-mannered radio executive (Ferrell) who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",38.616744,"""[{""""name"""": """"Paramount Pictures""""",0,0.0," """"id"""": 4740}"," {""""name"""": """"Red Granite Pictures"""""," """"id"""": 19177}]""","""[{""""iso_3166_1"""": """"US""""",0.0,0,,,-1,-1,119.0,"(8,[0,1,2,3],[50000000.0,-1.0,-1.0,119.0])",0,103692.11309646207
50000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}]""",http://www.super8-movie.com/,37686.0,"""[{""""id"""": 1228"," """"name"""": """"1970s""""}"," {""""id"""": 1328",0,0.0," """"name"""": """"alien""""}"," {""""id"""": 10663"," """"name"""": """"train crash""""}"," {""""id"""": 13132",0.0,0,,,-1,-1,8.0,"[50000000.0,-1.0,-1.0,8.0,37686.0,0.0,0.0,0.0]",0,76.69558937110342
50000000,"""[{""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.22jumpstreetmovie.com,187017.0,"""[{""""id"""": 6270"," """"name"""": """"high school""""}"," {""""id"""": 11199",0,0.0," """"name"""": """"buddy comedy""""}"," {""""id"""": 179430"," """"name"""": """"aftercreditsstinger""""}"," {""""id"""": 179431",0.0,0,,,-1,-1,9.0,"[50000000.0,-1.0,-1.0,9.0,187017.0,0.0,0.0,0.0]",0,812.4452900221737
52000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",https://www.uphe.com/movies/the-break-up,9767,"""[{""""id"""": 420",0.0," {""""id"""": 520"," """"name"""": """"chicago""""}"," {""""id"""": 579",0,0.0," """"name"""": """"flat""""}"," {""""id"""": 1480"," """"name"""": """"baseball""""}"," {""""id"""": 1605",0.0,0,,,-1,-1,735.0,"(8,[0,1,2,3],[52000000.0,-1.0,-1.0,735.0])",0,73277.54914111915
54000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://vforvendetta.warnerbros.com/,752.0,"""[{""""id"""": 703"," """"name"""": """"detective""""}"," {""""id"""": 716",0,0.0," """"name"""": """"fascism""""}"," {""""id"""": 3099"," """"name"""": """"satanism""""}"," {""""id"""": 3603",0.0,0,,,-1,-1,10.0,"[54000000.0,-1.0,-1.0,10.0,752.0,0.0,0.0,0.0]",0,379.89028448914604
55000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.sonypictures.com/movies/maidinmanhattan/,7303.0,"""[{""""id"""": 612"," """"name"""": """"hotel""""}"," {""""id"""": 6083",0,0.0," """"name"""": """"mistaken identity""""}"," {""""id"""": 13097"," """"name"""": """"maid""""}"," {""""id"""": 14514",0.0,0,,,-1,-1,4.0,"[55000000.0,-1.0,-1.0,4.0,7303.0,0.0,0.0,0.0]",0,76.70839130347058
57000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://movies.uip.de/corellismandoline/,1722.0,"""[{""""id"""": 3776"," """"name"""": """"officer""""}"," {""""id"""": 174363",0,0.0," """"name"""": """"mandolin""""}"," {""""id"""": 174371"," """"name"""": """"italian soldier""""}"," {""""id"""": 174375",0.0,0,,,-1,-1,4.0,"[57000000.0,-1.0,-1.0,4.0,1722.0,0.0,0.0,0.0]",0,461.7030017229011
57000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.thespiritofvengeance.com/,71676.0,"""[{""""id"""": 345"," """"name"""": """"monk""""}"," {""""id"""": 3023",0,0.0," """"name"""": """"skeleton""""}"," {""""id"""": 6951"," """"name"""": """"biker""""}"," {""""id"""": 8828",0.0,0,,,-1,-1,0.0,"(8,[0,1,2,4],[57000000.0,-1.0,-1.0,71676.0])",0,470.2722950457006
58000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.foxmovies.com/movies/deadpool,293660.0,"""[{""""id"""": 2095"," """"name"""": """"anti hero""""}"," {""""id"""": 3070",0,0.0," """"name"""": """"marvel comic""""}"," {""""id"""": 9715"," """"name"""": """"superhero""""}"," {""""id"""": 9717",0.0,0,,,-1,-1,6.0,"[58000000.0,-1.0,-1.0,6.0,293660.0,0.0,0.0,0.0]",0,451.8438299139428
58800000,"""[{""""id"""": 10752"," """"name"""": """"War""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.americansnipermovie.com,190859,"""[{""""id"""": 1589",0.0," {""""id"""": 5565"," """"name"""": """"biography""""}"," {""""id"""": 5939",0,0.0," """"name"""": """"navy seal""""}"," {""""id"""": 33564"," """"name"""": """"u.s. soldier""""}]""",en,0.0,0,,,-1,-1,333.0,"(8,[0,1,2,3],[58800000.0,-1.0,-1.0,333.0])",0,73277.54914111915
59000000,"""[{""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 12",0.0,http://www.iceagemovies.com/films/ice-age,425,"""[{""""id"""": 311",0,0.0," """"name"""": """"parents kids relationship""""}"," {""""id"""": 990"," """"name"""": """"squirrel""""}"," {""""id"""": 1445",0.0,0,,,-1,-1,3.0,"(8,[0,1,2,3],[59000000.0,-1.0,-1.0,3.0])",0,9181.72649320287
60000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 16"," """"name"""": """"Animation""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",https://www.uphe.com/movies/the-tale-of-despereaux,10199.0,"""[{""""id"""": 1797"," """"name"""": """"loyalty""""}"," {""""id"""": 2137",0,0.0," """"name"""": """"mouse""""}"," {""""id"""": 3446"," """"name"""": """"forgiveness""""}"," {""""id"""": 9812",0.0,0,,,-1,-1,3.0,"[60000000.0,-1.0,-1.0,3.0,10199.0,0.0,0.0,0.0]",0,501.4383276823355
60000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 18",0.0," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53",0,0.0,11679,"""[{""""id"""": 521"," """"name"""": """"washington d.c.""""}"," {""""id"""": 720",0.0,0,,,-1,-1,5.0,"(8,[0,1,2,3],[60000000.0,-1.0,-1.0,5.0])",0,13703.331139183976
60000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}]""",http://www.the-scorpion-king.com/,9334.0,"""[{""""id"""": 1160"," """"name"""": """"egypt""""}"," {""""id"""": 1530",0,0.0,The Scorpion King,"In ancient Egypt, peasant Mathayus is hired to exact revenge on the powerful Memnon and the sorceress Cassandra, who are ready to overtake Balthazar's village. Amid betrayals, thieves, abductions and more, Mathayus strives to bring justice to his complicated world.",37.537093,"""[{""""name"""": """"Universal Pictures""""",0.0,0,,,-1,-1,7.0,"[60000000.0,-1.0,-1.0,7.0,9334.0,0.0,0.0,0.0]",0,1211.7021190911219
60000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://marleyandmemovie.com/,14306,"""[{""""id"""": 736",0.0," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 8841",0,0.0," """"name"""": """"dog""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}"," {""""id"""": 209064",0.0,0,,,-1,-1,271.0,"(8,[0,1,2,3],[60000000.0,-1.0,-1.0,271.0])",0,73277.54914111915
60000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 37"," """"name"""": """"Western""""}]""",http://www.netflix.com/title/80039517,347969,"""[{""""id"""": 155573",0.0,en,The Ridiculous 6,"""When his long-lost outlaw father returns, Tommy """"White Knife"""" Stockburn goes on an adventure-filled journey across the Old West with his five brothers.""",19,0.0," """"id"""": 2608}]""","""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}]""",2015-12-11,0.0,119,,,-1,-1,514.0,"[60000000.0,-1.0,-1.0,514.0,0.0,0.0,0.0,119.0]",0,56157.036641119164
60000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.thehappeningmovie.com,8645,"""[{""""id"""": 3352",0.0," {""""id"""": 5096"," """"name"""": """"natural disaster""""}"," {""""id"""": 6711",0,0.0," """"name"""": """"park""""}"," {""""id"""": 187291"," """"name"""": """"strange behavior""""}]""",en,0.0,0,,,-1,-1,637.0,"(8,[0,1,2,3],[60000000.0,-1.0,-1.0,637.0])",0,73277.54914111915
61000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.2guns.net/,136400.0,"""[{""""id"""": 1568"," """"name"""": """"undercover""""}"," {""""id"""": 4654",0,0.0," """"name"""": """"based on comic book""""}"," {""""id"""": 10594"," """"name"""": """"money""""}"," {""""id"""": 10718",0.0,0,,,-1,-1,5.0,"[61000000.0,-1.0,-1.0,5.0,136400.0,0.0,0.0,0.0]",0,147.89078866130808
61000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}]""",http://mazerunnermovies.com,294254,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 836",0.0," {""""id"""": 2158"," """"name"""": """"maze""""}"," {""""id"""": 4458",0,0.0," """"name"""": """"dystopia""""}"," {""""id"""": 4884"," """"name"""": """"infection""""}"," {""""id"""": 10562",0.0,0,,,-1,-1,18.0,"(8,[0,1,2,3],[61000000.0,-1.0,-1.0,18.0])",0,1339.404662466826
63000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.warnerbros.com/matrix,603,"""[{""""id"""": 83",0.0," {""""id"""": 310"," """"name"""": """"artificial intelligence""""}"," {""""id"""": 312",0,0.0," """"name"""": """"philosophy""""}"," {""""id"""": 530"," """"name"""": """"prophecy""""}"," {""""id"""": 779",0.0,0,,,-1,-1,698.0,"(8,[0,1,2,3],[63000000.0,-1.0,-1.0,698.0])",0,73277.54914111915
