budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
28000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thebigshortmovie.com/,318846,"""[{""""id"""": 974"," """"name"""": """"bank""""}"," {""""id"""": 4373"," """"name"""": """"fraud""""}"," {""""id"""": 5565"," """"name"""": """"biography""""}"," {""""id"""": 5636"," """"name"""": """"wall street""""}"," {""""id"""": 6118"," """"name"""": """"finances""""}"," {""""id"""": 9672"," """"name"""": """"based on true story""""}"," {""""id"""": 11321"
0,"""[{""""id"""": 10402"," """"name"""": """"Music""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.takingwoodstockthemovie.co.uk/,26320,"""[{""""id"""": 6579"," """"name"""": """"music festival""""}"," {""""id"""": 10183"," """"name"""": """"independent film""""}"," {""""id"""": 187249"," """"name"""": """"catskills""""}"," {""""id"""": 187250"," """"name"""": """"dog tags""""}]""",en,Taking Woodstock,"The story of Elliot Tiber and his family, who inadvertently played a pivotal role in making the famed Woodstock Music and Arts Festival into the happening that it was. When Elliot hears that a neighboring town has pulled the permit on a hippie music festival, he calls the producers thinking he could drum up some much-needed business for his parents' run-down motel. Three weeks later, half a million people are on their way to his neighbor’s farm in White Lake, New York, and Elliot finds himself swept up in a generation-defining experience that would change his life–and American culture–forever."
28000000,"""[{""""id"""": 14"," """"name"""": """"Fantasy""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.dawnofthedeadmovie.net/,924,"""[{""""id"""": 972"," """"name"""": """"refugee""""}"," {""""id"""": 1583"," """"name"""": """"mass murder""""}"," {""""id"""": 1912"," """"name"""": """"habor""""}"," {""""id"""": 1926"," """"name"""": """"car journey""""}"," {""""id"""": 2081"," """"name"""": """"department store""""}"," {""""id"""": 2583"
28000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/695/For-Your-Eyes-Only/,699,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 339"," """"name"""": """"submarine""""}"," {""""id"""": 392"," """"name"""": """"england""""}"," {""""id"""": 658"," """"name"""": """"sea""""}"," {""""id"""": 782"," """"name"""": """"assassin""""}"," {""""id"""": 1262"
28000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://noreservationsmovie.warnerbros.com/,3638,"""[{""""id"""": 131"," """"name"""": """"italy""""}"," {""""id"""": 271"," """"name"""": """"competition""""}"," {""""id"""": 936"," """"name"""": """"loss of mother""""}"," {""""id"""": 1578"," """"name"""": """"loss of sister""""}"," {""""id"""": 1605"," """"name"""": """"new love""""}"," {""""id"""": 1650"," """"name"""": """"cook""""}"," {""""id"""": 1918"," """"name"""": """"cooking""""}"," {""""id"""": 1946"
28000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://30minutesorless.com/,62206,"""[{""""id"""": 3330"," """"name"""": """"pizza delivery""""}"," {""""id"""": 4414"," """"name"""": """"adventure""""}"," {""""id"""": 5983"," """"name"""": """"pizza boy""""}"," {""""id"""": 9791"," """"name"""": """"number in title""""}"," {""""id"""": 10267"," """"name"""": """"comedy""""}"," {""""id"""": 179430"
28000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://movies.disney.com/alexander-and-the-terrible-horrible-no-good-very-bad-day/,218778,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 3489"," """"name"""": """"job interview""""}"," {""""id"""": 4671"," """"name"""": """"bad luck""""}"," {""""id"""": 4896"," """"name"""": """"wish""""}"," {""""id"""": 15068"," """"name"""": """"one day""""}"," {""""id"""": 15101"," """"name"""": """"based on children's book""""}"," {""""id"""": 206741"
28000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.prideandprejudicemovie.net/splash.html,4348,"""[{""""id"""": 1338"," """"name"""": """"bachelor""""}"," {""""id"""": 10350"," """"name"""": """"beautiful""""}"," {""""id"""": 10360"," """"name"""": """"prejudice""""}"," {""""id"""": 11707"," """"name"""": """"suitor""""}"," {""""id"""": 15060"," """"name"""": """"period drama""""}"," {""""id"""": 156498"," """"name"""": """"georgian""""}"," {""""id"""": 156501"
28000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.warnerbros.com/blade-runner,78,"""[{""""id"""": 310"," """"name"""": """"artificial intelligence""""}"," {""""id"""": 312"," """"name"""": """"man vs machine""""}"," {""""id"""": 679"," """"name"""": """"cyborg""""}"," {""""id"""": 801"," """"name"""": """"bounty hunter""""}"," {""""id"""": 803"," """"name"""": """"android""""}"," {""""id"""": 4565"
28000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.theofficialjohncarpenter.com/ghost-of-mars/,10016,"""[{""""id"""": 166686"," """"name"""": """"climbing up a wall""""}"," {""""id"""": 166691"," """"name"""": """"hung upside down""""}"," {""""id"""": 166694"," """"name"""": """"flashback within a flashback""""}"," {""""id"""": 166695"," """"name"""": """"cavern""""}"," {""""id"""": 166696"," """"name"""": """"battering""""}"," {""""id"""": 166697"
28000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.ourbrandiscrisismovie.com/,10317,"""[{""""id"""": 3228"," """"name"""": """"bolivia""""}"," {""""id"""": 15184"," """"name"""": """"woman""""}"," {""""id"""": 18075"," """"name"""": """"political campaign""""}"," {""""id"""": 18266"," """"name"""": """"south america""""}"," {""""id"""": 238222"," """"name"""": """"year 2002""""}]""",en,Our Brand Is Crisis,"""A feature film based on the documentary """"Our Brand Is Crisis"""""
28000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",https://www.facebook.com/PPZMovie,58431,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 4565"," """"name"""": """"dystopia""""}"," {""""id"""": 9390"," """"name"""": """"shaolin""""}"," {""""id"""": 10360"," """"name"""": """"prejudice""""}"," {""""id"""": 12377"
27500000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.mgm.com/view/movie/1394/Octopussy/,700,"""[{""""id"""": 1815"," """"name"""": """"atomic bomb""""}"," {""""id"""": 2295"," """"name"""": """"eastern block""""}"," {""""id"""": 3185"," """"name"""": """"crocodile""""}"," {""""id"""": 3272"," """"name"""": """"secret intelligence service""""}"," {""""id"""": 3278"," """"name"""": """"kgb""""}"," {""""id"""": 3496"
30000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://knockedupmovie.com/,4964,"""[{""""id"""": 567"," """"name"""": """"alcohol""""}"," {""""id"""": 2864"," """"name"""": """"one-night stand""""}"," {""""id"""": 3501"," """"name"""": """"bed""""}"," {""""id"""": 3725"," """"name"""": """"pregnancy and birth""""}"," {""""id"""": 4313"," """"name"""": """"condom""""}"," {""""id"""": 4954"
30000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.mysisterskeepermovie.com/,10024,"""[{""""id"""": 970"," """"name"""": """"parents kids relationship""""}"," {""""id"""": 1156"," """"name"""": """"sister sister relationship""""}"," {""""id"""": 3012"," """"name"""": """"court case""""}"," {""""id"""": 4037"," """"name"""": """"in vitro fertilisation""""}"," {""""id"""": 6780"," """"name"""": """"medical examiner""""}"," {""""id"""": 7443"," """"name"""": """"kidney transplant """"}]""",en,My Sister's Keeper,"Sara and Brian live an idyllic life with their young son and daughter. But their family is rocked by sudden, heartbreaking news that forces them to make a difficult and unorthodox choice in order to save their baby girl's life. The parents' desperate decision raises both ethical and moral questions and rips away at the foundation of their relationship. Their actions ultimately set off a court case that threatens to tear the family apart, while revealing surprising truths that challenge everyone's perceptions of love and loyalty and give new meaning to the definition of healing."
15000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.foxsearchlight.com/NOAS/,1259,"""[{""""id"""": 572"," """"name"""": """"sex""""}"," {""""id"""": 596"," """"name"""": """"adultery""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 977"," """"name"""": """"cat""""}"," {""""id"""": 1326"," """"name"""": """"infidelity""""}"," {""""id"""": 1328"," """"name"""": """"secret""""}"," {""""id"""": 1523"
27500000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.renditionmovie.com,5125,"""[{""""id"""": 139"," """"name"""": """"anti terror""""}"," {""""id"""": 321"," """"name"""": """"terror""""}"," {""""id"""": 591"," """"name"""": """"cia""""}"," {""""id"""": 697"," """"name"""": """"loss of son""""}"," {""""id"""": 796"," """"name"""": """"police brutality""""}"," {""""id"""": 949"," """"name"""": """"terrorist""""}"," {""""id"""": 963"
0,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10402"," """"name"""": """"Music""""}]""",http://www.joyfulnoisethemovie.com,63574,[],en,Joyful Noise,"G.G. Sparrow faces off with her choir's newly appointed director, Vi Rose Hill, over the group's direction as they head into a national competition.",5.753705,"""[{""""name"""": """"Alcon Entertainment"""""," """"id"""": 1088}"," {""""name"""": """"O.N.C. Entertainment"""""," """"id"""": 3396}"," {""""name"""": """"Farrell Paura Productions"""""," """"id"""": 78958}"," {""""name"""": """"Gospel Truth Pictures"""""," """"id"""": 78959}]"""
27000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://movies.uip.de/aboutaboy/,245,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 578"," """"name"""": """"rock and roll""""}"," {""""id"""": 641"," """"name"""": """"single parent""""}"," {""""id"""": 897"," """"name"""": """"rap music""""}"," {""""id"""": 1338"," """"name"""": """"bachelor""""}"," {""""id"""": 1412"
30000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.anonymous-movie.com/,61891,"""[{""""id"""": 497"," """"name"""": """"shakespeare""""}"," {""""id"""": 2142"," """"name"""": """"anonymity""""}"," {""""id"""": 5933"," """"name"""": """"poet""""}"," {""""id"""": 14531"," """"name"""": """"play""""}"," {""""id"""": 33501"," """"name"""": """"political""""}"," {""""id"""": 179431"
0,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.theduchessmovie.com/,12783,"""[{""""id"""": 392"," """"name"""": """"england""""}"," {""""id"""": 596"," """"name"""": """"adultery""""}"," {""""id"""": 4235"," """"name"""": """"duke""""}"," {""""id"""": 5305"," """"name"""": """"gambling debts""""}"," {""""id"""": 5809"," """"name"""": """"marriage crisis""""}]""",en
25000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 14"," """"name"""": """"Fantasy""""}]""",http://movies.disney.com/return-to-oz,13155,"""[{""""id"""": 209649"," """"name"""": """"wizard of oz""""}]""",en,Return to Oz,"Dorothy, saved from a psychiatric experiment by a mysterious girl, finds herself back in the land of her dreams, and makes delightful new friends, and dangerous new enemies.",5.650125,"""[{""""name"""": """"Silver Screen Partners II"""""," """"id"""": 10531}"," {""""name"""": """"Oz Productions Ltd."""""," """"id"""": 15395}]""","""[{""""iso_3166_1"""": """"GB"""""
27000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.case39movie.com/mainsite/,28355,"""[{""""id"""": 516"," """"name"""": """"child abuse""""}"," {""""id"""": 703"," """"name"""": """"detective""""}"," {""""id"""": 2438"," """"name"""": """"social worker""""}"," {""""id"""": 6152"," """"name"""": """"supernatural""""}"," {""""id"""": 9826"," """"name"""": """"murder""""}"," {""""id"""": 11857"
27000000,"""[{""""id"""": 10751"," """"name"""": """"Family""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://spykidsmovie.net/,56288,"""[{""""id"""": 470"," """"name"""": """"spy""""}"," {""""id"""": 3650"," """"name"""": """"child hero""""}"," {""""id"""": 4289"," """"name"""": """"secret agent""""}"," {""""id"""": 11134"," """"name"""": """"espionage""""}]""",en,Spy Kids: All the Time in the World,"Eight years after the third film, the OSS has become the world's top spy agency, while the Spy Kids department has since become defunct. A retired spy Marissa (Jessica Alba) is thrown back into the action along with her stepchildren when a maniacal Timekeeper (Jeremy Piven) attempts to take over the world. In order to save the world, Rebecca (Rowan Blanchard) and Cecil (Mason Cook) must team up with their hated stepmother. Carmen and Juni have since also grown up and will provide gadgets to them."
27000000,"""[{""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.mindhunters-thefilm.com/,16617,"""[{""""id"""": 1812"," """"name"""": """"fbi""""}"," {""""id"""": 2041"," """"name"""": """"island""""}"," {""""id"""": 10714"," """"name"""": """"serial killer""""}"," {""""id"""": 14676"," """"name"""": """"series of murders""""}]""",en,Mindhunters,Trainees in the FBI's psychological profiling program must put their training into practice when they discover a killer in their midst.
25000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://whatjusthappenedfilm.com/,8944,"""[{""""id"""": 887"," """"name"""": """"film producer""""}"," {""""id"""": 1599"," """"name"""": """"midlife crisis""""}"," {""""id"""": 10183"," """"name"""": """"independent film""""}"," {""""id"""": 15160"," """"name"""": """"divorce""""}]""",en,What Just Happened,"During the course of an ordinary week in Hollywood, movie producer Ben (Robert De Niro) must navigate his way through shark-infested waters as he struggles to complete his latest projects. A demanding studio boss (Catherine Keener) demands extensive changes to a movie starring Sean Penn, while another chief won't greenlight a project unless star Bruce Willis shaves his beard. Meanwhile, Ben tries to reconcile with his wife and maintain a relationship with his young daughter.",8.31653,"""[{""""name"""": """"2929 Productions"""""
0,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10402"," """"name"""": """"Music""""}]""",http://www.magicflutefilm.com/,37028,"""[{""""id"""": 855"," """"name"""": """"fictional place""""}"," {""""id"""": 2199"," """"name"""": """"opera""""}"," {""""id"""": 4344"," """"name"""": """"musical""""}]""",en,The Magic Flute,"During World War I, in an unnamed country, a soldier named Tamino is sent by the Queen of the Night to rescue her daughter Pamina from the clutches of the supposedly evil Sarastro. But all is not as it seems.",0.548435,"""[{""""name"""": """"Walt deFaria"""""
26000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://paulblartmallcop.com/,14560,"""[{""""id"""": 41180"," """"name"""": """"security guard""""}"," {""""id"""": 179431"," """"name"""": """"duringcreditsstinger""""}]""",en,Paul Blart: Mall Cop,"Mild-mannered Paul Blart (Kevin James) has always had huge dreams of becoming a State Trooper. Until then, he patrols the local mall as a security guard. With his closely cropped moustache, personal transporter and gung-ho attitude, only Blart seems to take his job seriously. All that changes when a team of thugs raids the mall and takes hostages. Untrained, unarmed and a super-size target, Blart has to become a real cop to save the day.",31.250383,"""[{""""name"""": """"Columbia Pictures"""""
26000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.universalstudiosentertainment.com/the-40-year-old-virgin/,6957,"""[{""""id"""": 2201"," """"name"""": """"first time""""}"," {""""id"""": 2389"," """"name"""": """"virgin""""}]""",en,The 40 Year Old Virgin,"Andy Stitzer has a pleasant life with a nice apartment and a job stamping invoices at an electronics store. But at age 40, there's one thing Andy hasn't done, and it's really bothering his sex-obsessed male co-workers: Andy is still a virgin. Determined to help Andy get laid, the guys make it their mission to de-virginize him. But it all seems hopeless until Andy meets small business owner Trish, a single mom.",38.473732,"""[{""""name"""": """"Universal Pictures"""""," """"id"""": 33}"," {""""name"""": """"Apatow Productions"""""," """"id"""": 10105}]""","""[{""""iso_3166_1"""": """"US"""""
27000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.sonypictures.com/movies/pineappleexpress/,10189,"""[{""""id"""": 919"," """"name"""": """"smoking""""}"," {""""id"""": 10776"," """"name"""": """"marijuana""""}"," {""""id"""": 54169"," """"name"""": """"stoner""""}"," {""""id"""": 169517"," """"name"""": """"roach""""}"," {""""id"""": 169522"," """"name"""": """"lollipop""""}"," {""""id"""": 169532"," """"name"""": """"painting toenails""""}"," {""""id"""": 169534"
26000000,"""[{""""id"""": 27"," """"name"""": """"Horror""""}]""",http://www.legionmovie.com,22894,"""[{""""id"""": 290"," """"name"""": """"angel""""}"," {""""id"""": 10738"," """"name"""": """"diner""""}"," {""""id"""": 11001"," """"name"""": """"religion""""}"," {""""id"""": 12332"," """"name"""": """"apocalypse""""}"," {""""id"""": 15001"," """"name"""": """"demon""""}"," {""""id"""": 18034"," """"name"""": """"desert""""}"," {""""id"""": 233004"," """"name"""": """"angels""""}]""",en
25000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}"," {""""id"""": 28"," """"name"""": """"Action""""}]""",http://www.painandgainmovie.com/,134374,"""[{""""id"""": 416"," """"name"""": """"miami""""}"," {""""id"""": 11454"," """"name"""": """"scam""""}"," {""""id"""": 14536"," """"name"""": """"crime""""}"," {""""id"""": 155547"," """"name"""": """"weight lifting""""}"," {""""id"""": 161320"," """"name"""": """"weightlifting""""}"," {""""id"""": 179431"
26000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.mgm.com/view/Movie/33/,17047,"""[{""""id"""": 212"," """"name"""": """"london england""""}"," {""""id"""": 591"," """"name"""": """"cia""""}"," {""""id"""": 188178"," """"name"""": """"teenage hero""""}"," {""""id"""": 213102"," """"name"""": """"teen spy""""}"," {""""id"""": 214596"," """"name"""": """"cia agent""""}]""",en,Agent Cody Banks 2: Destination London,"With all-new gadgets, high-flying action, exciting chases and a wisecracking new handler, Derek (Anthony Anderson), Cody has to retrieve the device before the world's leaders fall under the evil control of a diabolical villain.",10.925618,"""[{""""name"""": """"Splendid Pictures"""""
26000000,"""[{""""id"""": 878"," """"name"""": """"Science Fiction""""}"," {""""id"""": 9648"," """"name"""": """"Mystery""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://selflessmovie.tumblr.com/,238615,"""[{""""id"""": 2251"," """"name"""": """"lie""""}"," {""""id"""": 4978"," """"name"""": """"immortality""""}"," {""""id"""": 6564"," """"name"""": """"terminal illness""""}"," {""""id"""": 10124"," """"name"""": """"laboratory""""}"," {""""id"""": 10163"," """"name"""": """"cancer""""}"," {""""id"""": 13005"
30000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thepassionofthechrist.com/,615,"""[{""""id"""": 186"," """"name"""": """"christianity""""}"," {""""id"""": 835"," """"name"""": """"jewry""""}"," {""""id"""": 1405"," """"name"""": """"roman empire""""}"," {""""id"""": 2974"," """"name"""": """"jesus christ""""}"," {""""id"""": 3032"," """"name"""": """"suffering""""}"," {""""id"""": 3033"," """"name"""": """"apostle""""}"," {""""id"""": 3034"," """"name"""": """"last supper""""}"," {""""id"""": 3035"
33000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.thegrantorino.com/,13223,"""[{""""id"""": 570"," """"name"""": """"rape""""}"," {""""id"""": 1543"," """"name"""": """"war veteran""""}"," {""""id"""": 1900"," """"name"""": """"immigration""""}"," {""""id"""": 10093"," """"name"""": """"priest""""}"," {""""id"""": 10726"," """"name"""": """"gang""""}"," {""""id"""": 10938"," """"name"""": """"old man""""}"," {""""id"""": 13130"," """"name"""": """"teenager""""}"," {""""id"""": 13142"
25100000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}]""",http://www.wthefilm.com,10523,"""[{""""id"""": 279"," """"name"""": """"usa""""}"," {""""id"""": 833"," """"name"""": """"white house""""}"," {""""id"""": 840"," """"name"""": """"usa president""""}"," {""""id"""": 6375"," """"name"""": """"george w. bush""""}"," {""""id"""": 8570"," """"name"""": """"president""""}"," {""""id"""": 15087"," """"name"""": """"iraq war""""}]""",en
22000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 36"," """"name"""": """"History""""}"," {""""id"""": 10752"," """"name"""": """"War""""}]""",http://www.schindlerslist.com/,424,"""[{""""id"""": 1382"," """"name"""": """"factory""""}"," {""""id"""": 1631"," """"name"""": """"concentration camp""""}"," {""""id"""": 1701"," """"name"""": """"hero""""}"," {""""id"""": 1739"," """"name"""": """"holocaust""""}"," {""""id"""": 1956"," """"name"""": """"world war ii""""}"," {""""id"""": 2652"
25000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}]""",http://thehelpmovie.com/#/splash,50014,"""[{""""id"""": 787"," """"name"""": """"mississippi""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 2804"," """"name"""": """"exploitation""""}"," {""""id"""": 6984"," """"name"""": """"racial segregation""""}"," {""""id"""": 12425"," """"name"""": """"racism""""}"," {""""id"""": 13028"," """"name"""": """"writer""""}"," {""""id"""": 13097"," """"name"""": """"maid""""}"," {""""id"""": 13098"
25000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 878"," """"name"""": """"Science Fiction""""}]""",http://www.cloverfieldmovie.com/,7191,"""[{""""id"""": 720"," """"name"""": """"helicopter""""}"," {""""id"""": 1299"," """"name"""": """"monster""""}"," {""""id"""": 1418"," """"name"""": """"skyscraper""""}"," {""""id"""": 1721"," """"name"""": """"fight""""}"," {""""id"""": 2249"," """"name"""": """"camcorder""""}"," {""""id"""": 4210"
25000000,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://www.nostringsattachedmovie.com/,41630,"""[{""""id"""": 494"," """"name"""": """"father son relationship""""}"," {""""id"""": 1760"," """"name"""": """"casual meeting""""}"," {""""id"""": 9139"," """"name"""": """"student of medicine""""}"," {""""id"""": 9713"," """"name"""": """"friends""""}"," {""""id"""": 9988"," """"name"""": """"valentine""""}"," {""""id"""": 10556"," """"name"""": """"male female relationship""""}"," {""""id"""": 10827"
25000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10749"," """"name"""": """"Romance""""}]""",http://theluckyonemovie.warnerbros.com/,77877,"""[{""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 1157"," """"name"""": """"wife husband relationship""""}"," {""""id"""": 164715"," """"name"""": """"photo""""}"," {""""id"""": 182207"," """"name"""": """"kennel""""}"," {""""id"""": 182210"," """"name"""": """"playing chess""""}"," {""""id"""": 182216"," """"name"""": """"bomb explosion""""}"," {""""id"""": 182223"
60000000,"""[{""""id"""": 12"," """"name"""": """"Adventure""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 10751"," """"name"""": """"Family""""}]""",http://disney.go.com/disneyvideos/liveaction/bridgetoterabithia/,1265,"""[{""""id"""": 1155"," """"name"""": """"brother sister relationship""""}"," {""""id"""": 6054"," """"name"""": """"friendship""""}"," {""""id"""": 6733"," """"name"""": """"bullying""""}"," {""""id"""": 10226"," """"name"""": """"neighbor""""}"," {""""id"""": 10873"," """"name"""": """"school""""}"," {""""id"""": 13151"
0,"""[{""""id"""": 35"," """"name"""": """"Comedy""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}]""",http://www.amadeachristmasmovie.com,175555,"""[{""""id"""": 207317"," """"name"""": """"christmas""""}]""",en,A Madea Christmas,Madea dispenses her unique form of holiday spirit on rural town when she's coaxed into helping a friend pay her daughter a surprise visit in the country for Christmas.,5.377155,"""[{""""name"""": """"Lions Gate"""""," """"id"""": 6644}]""","""[{""""iso_3166_1"""": """"US"""""," """"name"""": """"United States of America""""}]""",2013-12-13,0,100
25000000,"""[{""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 53"," """"name"""": """"Thriller""""}]""",http://www.thegreythemovie.com/,75174,"""[{""""id"""": 567"," """"name"""": """"alcohol""""}"," {""""id"""": 1533"," """"name"""": """"isolation""""}"," {""""id"""": 1994"," """"name"""": """"wolf""""}"," {""""id"""": 3593"," """"name"""": """"wilderness""""}"," {""""id"""": 5774"," """"name"""": """"forest""""}"," {""""id"""": 9743"
25000000,"""[{""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.warnerbros.com/goodfellas,769,"""[{""""id"""": 378"," """"name"""": """"prison""""}"," {""""id"""": 818"," """"name"""": """"based on novel""""}"," {""""id"""": 1196"," """"name"""": """"florida""""}"," {""""id"""": 1228"," """"name"""": """"1970s""""}"," {""""id"""": 1583"," """"name"""": """"mass murder""""}"," {""""id"""": 1857"," """"name"""": """"irish-american""""}"," {""""id"""": 2149"
25000000,"""[{""""id"""": 53"," """"name"""": """"Thriller""""}"," {""""id"""": 28"," """"name"""": """"Action""""}"," {""""id"""": 18"," """"name"""": """"Drama""""}"," {""""id"""": 80"," """"name"""": """"Crime""""}]""",http://www.contrabandmovie.net,77866,"""[{""""id"""": 11429"," """"name"""": """"head wound""""}"," {""""id"""": 15009"," """"name"""": """"criminal""""}"," {""""id"""": 41180"," """"name"""": """"security guard""""}"," {""""id"""": 190165"," """"name"""": """"contraband""""}]""",en
25000000,"""[{""""id"""": 10749"," """"name"""": """"Romance""""}"," {""""id"""": 35"," """"name"""": """"Comedy""""}]""",http://www.thehousebunny.com/,12620,"""[{""""id"""": 2389"," """"name"""": """"virgin""""}"," {""""id"""": 2483"," """"name"""": """"nudity""""}"," {""""id"""": 3616"," """"name"""": """"college""""}"," {""""id"""": 4328"," """"name"""": """"costume""""}"," {""""id"""": 5828"," """"name"""": """"yoga""""}"," {""""id"""": 7984"," """"name"""": """"bikini""""}"," {""""id"""": 8508"
